iter,fitness,time,XPL,XPT,DIV
0,23842.0,0.033,100.0,0.0,0.488
1,7480.0,0.54,45.7,54.3,0.223
2,1419.0,2.071,15.98,84.02,0.078
3,558.0,1.798,4.71,95.29,0.023
4,533.0,1.339,2.46,97.54,0.012
5,525.0,1.197,1.84,98.16,0.009
6,525.0,1.176,1.64,98.36,0.008
7,523.0,1.162,1.64,98.36,0.008
8,523.0,1.169,1.84,98.16,0.009
9,523.0,1.086,1.43,98.57,0.007
10,523.0,1.102,1.64,98.36,0.008
11,523.0,1.116,1.84,98.16,0.009
12,523.0,1.209,1.84,98.16,0.009
13,523.0,1.145,1.84,98.16,0.009
14,523.0,1.097,1.43,98.57,0.007
15,523.0,1.114,1.64,98.36,0.008
16,523.0,1.111,1.64,98.36,0.008
17,522.0,1.168,1.84,98.16,0.009
18,522.0,1.224,2.05,97.95,0.01
19,522.0,1.212,1.84,98.16,0.009
20,522.0,1.17,1.64,98.36,0.008
21,522.0,1.198,1.84,98.16,0.009
22,522.0,1.171,2.05,97.95,0.01
23,522.0,1.153,1.64,98.36,0.008
24,522.0,1.156,1.64,98.36,0.008
25,522.0,1.11,1.64,98.36,0.008
26,522.0,1.133,1.64,98.36,0.008
27,522.0,1.111,1.64,98.36,0.008
28,522.0,1.107,1.64,98.36,0.008
29,522.0,1.138,1.64,98.36,0.008
30,522.0,1.145,1.64,98.36,0.008
