iter,fitness,time,XPL,XPT,DIV
0,23542.0,0.035,100.0,0.0,0.488
1,23542.0,0.06,78.48,21.52,0.383
2,23542.0,0.055,78.28,21.72,0.382
3,22603.0,0.057,78.07,21.93,0.381
4,22603.0,0.056,77.87,22.13,0.38
5,22603.0,0.055,78.69,21.31,0.384
6,22603.0,0.056,78.69,21.31,0.384
7,22603.0,0.059,78.69,21.31,0.384
8,22603.0,0.055,78.07,21.93,0.381
9,22603.0,0.057,77.87,22.13,0.38
10,22072.0,0.055,78.07,21.93,0.381
11,22072.0,0.06,77.66,22.34,0.379
12,21106.0,0.056,78.07,21.93,0.381
13,21106.0,0.055,75.82,24.18,0.37
14,21106.0,0.056,77.87,22.13,0.38
15,21106.0,0.055,77.05,22.95,0.376
16,21106.0,0.055,78.07,21.93,0.381
17,21106.0,0.055,76.43,23.57,0.373
18,21106.0,0.055,76.84,23.16,0.375
19,21106.0,0.06,78.28,21.72,0.382
20,21106.0,0.055,78.48,21.52,0.383
21,21106.0,0.055,76.64,23.36,0.374
22,21106.0,0.058,77.66,22.34,0.379
23,21106.0,0.056,77.05,22.95,0.376
24,21106.0,0.057,76.43,23.57,0.373
25,21106.0,0.057,78.28,21.72,0.382
26,21106.0,0.055,77.66,22.34,0.379
27,21106.0,0.054,77.87,22.13,0.38
28,21106.0,0.058,78.28,21.72,0.382
29,21106.0,0.057,77.87,22.13,0.38
30,21106.0,0.056,78.48,21.52,0.383
