iter,fitness,time,XPL,XPT,DIV
0,23671.0,0.034,100.0,0.0,0.487
1,15336.0,0.368,38.4,61.6,0.187
2,9668.0,0.495,25.26,74.74,0.123
3,6086.0,0.849,18.07,81.93,0.088
4,3815.0,1.344,14.58,85.42,0.071
5,2471.0,1.678,11.5,88.5,0.056
6,1513.0,1.67,7.6,92.4,0.037
7,953.0,1.689,4.72,95.28,0.023
8,659.0,1.623,3.08,96.92,0.015
9,577.0,1.608,2.26,97.74,0.011
10,551.0,1.567,1.64,98.36,0.008
11,541.0,1.574,1.23,98.77,0.006
12,530.0,1.597,1.44,98.56,0.007
13,530.0,1.703,1.44,98.56,0.007
14,529.0,1.664,1.44,98.56,0.007
15,527.0,1.574,1.23,98.77,0.006
16,527.0,1.745,1.64,98.36,0.008
17,525.0,1.62,1.44,98.56,0.007
18,525.0,1.694,1.44,98.56,0.007
19,523.0,1.61,1.23,98.77,0.006
20,523.0,1.686,1.44,98.56,0.007
21,523.0,1.696,1.44,98.56,0.007
22,522.0,1.728,1.64,98.36,0.008
23,522.0,1.718,1.64,98.36,0.008
24,522.0,1.745,1.44,98.56,0.007
25,522.0,1.694,1.64,98.36,0.008
26,522.0,1.749,1.64,98.36,0.008
27,522.0,1.682,1.44,98.56,0.007
28,522.0,1.683,1.44,98.56,0.007
29,522.0,1.658,1.44,98.56,0.007
30,522.0,1.727,1.44,98.56,0.007
