iter,fitness,time,XPL,XPT,DIV
0,22429.0,0.037,100.0,0.0,0.487
1,7454.0,0.713,43.53,56.47,0.212
2,2160.0,2.457,20.53,79.47,0.1
3,705.0,2.815,8.01,91.99,0.039
4,555.0,2.145,3.49,96.51,0.017
5,536.0,1.974,1.85,98.15,0.009
6,528.0,1.9,1.85,98.15,0.009
7,524.0,1.992,1.85,98.15,0.009
8,524.0,1.957,1.64,98.36,0.008
9,524.0,1.836,1.64,98.36,0.008
10,523.0,1.861,1.64,98.36,0.008
11,523.0,1.818,1.44,98.56,0.007
12,523.0,1.934,1.44,98.56,0.007
13,523.0,1.811,1.44,98.56,0.007
14,522.0,1.789,1.64,98.36,0.008
15,522.0,1.964,1.64,98.36,0.008
16,522.0,1.915,1.64,98.36,0.008
17,522.0,1.775,1.44,98.56,0.007
18,522.0,1.852,1.64,98.36,0.008
19,522.0,1.85,1.64,98.36,0.008
20,522.0,1.866,1.64,98.36,0.008
21,522.0,1.913,1.64,98.36,0.008
22,522.0,1.907,1.64,98.36,0.008
23,522.0,1.792,1.64,98.36,0.008
24,522.0,1.894,1.85,98.15,0.009
25,522.0,1.825,1.64,98.36,0.008
26,522.0,1.853,1.64,98.36,0.008
27,522.0,1.829,1.64,98.36,0.008
28,522.0,1.87,1.85,98.15,0.009
29,522.0,1.887,1.64,98.36,0.008
30,522.0,1.821,1.85,98.15,0.009
