iter,fitness,time,XPL,XPT,DIV
0,22151.0,0.034,100.0,0.0,0.488
1,14922.0,0.372,32.79,67.21,0.16
2,10938.0,0.397,19.47,80.53,0.095
3,8051.0,0.503,14.55,85.45,0.071
4,6048.0,0.829,11.68,88.32,0.057
5,4611.0,0.954,10.25,89.75,0.05
6,3326.0,1.174,9.63,90.37,0.047
7,2299.0,1.119,6.76,93.24,0.033
8,1663.0,1.154,5.12,94.88,0.025
9,1253.0,1.218,3.89,96.11,0.019
10,951.0,1.327,3.69,96.31,0.018
11,704.0,1.239,2.87,97.13,0.014
12,583.0,1.316,2.05,97.95,0.01
13,553.0,1.285,1.43,98.57,0.007
14,539.0,1.359,1.23,98.77,0.006
15,532.0,1.25,1.02,98.98,0.005
16,525.0,1.322,1.23,98.77,0.006
17,525.0,1.424,1.23,98.77,0.006
18,524.0,1.523,1.43,98.57,0.007
19,523.0,1.632,1.43,98.57,0.007
20,523.0,1.627,1.23,98.77,0.006
21,523.0,1.602,1.43,98.57,0.007
22,523.0,1.636,1.43,98.57,0.007
23,523.0,1.607,1.43,98.57,0.007
24,523.0,1.726,1.64,98.36,0.008
25,523.0,1.671,1.43,98.57,0.007
26,523.0,1.735,1.64,98.36,0.008
27,523.0,1.747,1.43,98.57,0.007
28,523.0,1.777,1.64,98.36,0.008
29,523.0,1.695,1.43,98.57,0.007
30,523.0,1.683,1.64,98.36,0.008
