iter,fitness,time,XPL,XPT,DIV
0,23659.0,0.037,100.0,0.0,0.487
1,23126.0,0.056,78.44,21.56,0.382
2,23126.0,0.055,78.03,21.97,0.38
3,22757.0,0.056,78.64,21.36,0.383
4,22588.0,0.055,77.62,22.38,0.378
5,22588.0,0.056,78.64,21.36,0.383
6,22588.0,0.055,78.64,21.36,0.383
7,22121.0,0.055,76.18,23.82,0.371
8,22121.0,0.055,77.82,22.18,0.379
9,22121.0,0.059,76.18,23.82,0.371
10,22121.0,0.057,78.03,21.97,0.38
11,22121.0,0.061,77.0,23.0,0.375
12,22121.0,0.056,77.21,22.79,0.376
13,22121.0,0.055,77.82,22.18,0.379
14,22121.0,0.058,78.44,21.56,0.382
15,22121.0,0.057,78.03,21.97,0.38
16,22121.0,0.057,78.03,21.97,0.38
17,22121.0,0.054,78.64,21.36,0.383
18,22121.0,0.059,78.03,21.97,0.38
19,22121.0,0.057,77.62,22.38,0.378
20,22121.0,0.056,75.56,24.44,0.368
21,22121.0,0.055,77.21,22.79,0.376
22,22121.0,0.055,77.62,22.38,0.378
23,22121.0,0.058,78.64,21.36,0.383
24,22121.0,0.055,77.82,22.18,0.379
25,22121.0,0.055,76.18,23.82,0.371
26,22121.0,0.055,76.8,23.2,0.374
27,22121.0,0.056,77.82,22.18,0.379
28,22121.0,0.054,78.03,21.97,0.38
29,22121.0,0.058,78.44,21.56,0.382
30,22121.0,0.056,78.44,21.56,0.382
