iter,fitness,time,XPL,XPT,DIV
0,22666.0,0.033,100.0,0.0,0.488
1,6858.0,0.619,43.24,56.76,0.211
2,1445.0,2.033,15.57,84.43,0.076
3,571.0,1.733,4.1,95.9,0.02
4,533.0,1.197,1.84,98.16,0.009
5,527.0,1.122,1.64,98.36,0.008
6,523.0,1.113,1.43,98.57,0.007
7,522.0,1.073,1.43,98.57,0.007
8,520.0,1.13,1.84,98.16,0.009
9,520.0,1.089,1.64,98.36,0.008
10,520.0,1.136,1.43,98.57,0.007
11,520.0,1.082,1.64,98.36,0.008
12,520.0,1.112,1.43,98.57,0.007
13,520.0,1.113,1.64,98.36,0.008
14,520.0,1.142,1.43,98.57,0.007
15,520.0,1.093,1.23,98.77,0.006
16,520.0,1.079,1.43,98.57,0.007
17,520.0,1.08,1.43,98.57,0.007
18,520.0,1.174,1.64,98.36,0.008
19,520.0,1.152,1.64,98.36,0.008
20,520.0,1.075,1.64,98.36,0.008
21,520.0,1.073,1.23,98.77,0.006
22,520.0,1.102,1.43,98.57,0.007
23,520.0,1.117,1.64,98.36,0.008
24,520.0,1.114,1.64,98.36,0.008
25,520.0,1.157,1.64,98.36,0.008
26,520.0,1.138,1.64,98.36,0.008
27,520.0,1.077,1.43,98.57,0.007
28,520.0,1.089,1.43,98.57,0.007
29,520.0,1.083,1.23,98.77,0.006
30,520.0,1.14,1.64,98.36,0.008
