iter,fitness,time,XPL,XPT,DIV
0,23088.0,0.034,100.0,0.0,0.488
1,7893.0,0.664,44.67,55.33,0.218
2,2225.0,2.517,20.9,79.1,0.102
3,703.0,2.851,7.99,92.01,0.039
4,556.0,2.173,2.87,97.13,0.014
5,535.0,1.878,1.64,98.36,0.008
6,522.0,1.802,1.43,98.57,0.007
7,520.0,1.876,1.84,98.16,0.009
8,520.0,1.707,1.43,98.57,0.007
9,520.0,1.768,1.43,98.57,0.007
10,520.0,1.824,1.64,98.36,0.008
11,520.0,1.833,1.64,98.36,0.008
12,520.0,1.776,1.64,98.36,0.008
13,520.0,1.977,1.64,98.36,0.008
14,520.0,1.778,1.64,98.36,0.008
15,520.0,1.884,1.84,98.16,0.009
16,520.0,1.722,1.43,98.57,0.007
17,520.0,1.858,1.64,98.36,0.008
18,520.0,1.869,1.64,98.36,0.008
19,520.0,1.853,1.64,98.36,0.008
20,520.0,1.814,1.64,98.36,0.008
21,520.0,1.783,1.64,98.36,0.008
22,520.0,1.806,1.43,98.57,0.007
23,520.0,1.807,1.64,98.36,0.008
24,520.0,1.781,1.64,98.36,0.008
25,520.0,1.807,1.43,98.57,0.007
26,520.0,1.785,1.43,98.57,0.007
27,520.0,1.776,1.64,98.36,0.008
28,520.0,1.857,1.64,98.36,0.008
29,520.0,1.74,1.64,98.36,0.008
30,520.0,1.794,1.64,98.36,0.008
