iter,fitness,time,XPL,XPT,DIV
0,23127.0,0.032,100.0,0.0,0.488
1,6857.0,0.528,44.67,55.33,0.218
2,1402.0,2.01,16.19,83.81,0.079
3,565.0,1.902,3.89,96.11,0.019
4,541.0,1.169,1.43,98.57,0.007
5,530.0,1.073,1.64,98.36,0.008
6,526.0,1.109,1.64,98.36,0.008
7,523.0,1.105,1.64,98.36,0.008
8,523.0,1.092,1.43,98.57,0.007
9,523.0,1.14,1.64,98.36,0.008
10,523.0,1.106,1.43,98.57,0.007
11,523.0,1.123,1.64,98.36,0.008
12,523.0,1.167,1.64,98.36,0.008
13,523.0,1.14,1.64,98.36,0.008
14,523.0,1.089,1.43,98.57,0.007
15,523.0,1.139,1.64,98.36,0.008
16,523.0,1.126,1.64,98.36,0.008
17,523.0,1.138,1.64,98.36,0.008
18,523.0,1.121,1.64,98.36,0.008
19,523.0,1.13,1.64,98.36,0.008
20,523.0,1.171,1.64,98.36,0.008
21,523.0,1.142,1.43,98.57,0.007
22,523.0,1.141,1.64,98.36,0.008
23,523.0,1.126,1.64,98.36,0.008
24,523.0,1.113,1.64,98.36,0.008
25,523.0,1.131,1.64,98.36,0.008
26,523.0,1.135,1.64,98.36,0.008
27,523.0,1.122,1.43,98.57,0.007
28,523.0,1.151,1.64,98.36,0.008
29,523.0,1.123,1.64,98.36,0.008
30,523.0,1.121,1.43,98.57,0.007
