iter,fitness,time,XPL,XPT,DIV
0,48884.0,0.066,100.0,0.0,0.488
1,33844.0,0.76,35.86,64.14,0.175
2,24896.0,0.835,20.9,79.1,0.102
3,18918.0,0.749,15.16,84.84,0.074
4,14592.0,0.811,11.68,88.32,0.057
5,10924.0,0.897,9.22,90.78,0.045
6,8168.0,1.055,7.38,92.62,0.036
7,5693.0,1.494,6.15,93.85,0.03
8,4045.0,2.033,5.12,94.88,0.025
9,2935.0,2.409,4.3,95.7,0.021
10,2024.0,2.539,3.28,96.72,0.016
11,1231.0,2.451,2.87,97.13,0.014
12,835.0,2.646,2.25,97.75,0.011
13,594.0,2.32,1.43,98.57,0.007
14,474.0,2.517,1.43,98.57,0.007
15,371.0,2.681,1.23,98.77,0.006
16,337.0,2.558,1.02,98.98,0.005
17,333.0,2.722,0.82,99.18,0.004
18,329.0,2.667,0.82,99.18,0.004
19,326.0,2.835,0.82,99.18,0.004
20,326.0,2.838,0.82,99.18,0.004
21,326.0,2.984,0.82,99.18,0.004
22,323.0,3.056,0.82,99.18,0.004
23,323.0,2.973,0.82,99.18,0.004
24,323.0,3.089,1.02,98.98,0.005
25,323.0,3.071,0.82,99.18,0.004
26,323.0,3.245,0.82,99.18,0.004
27,323.0,3.187,1.02,98.98,0.005
28,323.0,3.037,0.82,99.18,0.004
29,323.0,2.967,0.82,99.18,0.004
30,323.0,2.973,0.82,99.18,0.004
