iter,fitness,time,XPL,XPT,DIV
0,22622.0,0.033,100.0,0.0,0.487
1,6957.0,0.576,43.33,56.67,0.211
2,1332.0,1.954,16.84,83.16,0.082
3,563.0,1.798,4.93,95.07,0.024
4,531.0,1.25,2.05,97.95,0.01
5,528.0,1.158,1.85,98.15,0.009
6,527.0,1.182,1.85,98.15,0.009
7,525.0,1.186,1.85,98.15,0.009
8,522.0,1.171,1.85,98.15,0.009
9,522.0,1.191,1.85,98.15,0.009
10,521.0,1.171,1.85,98.15,0.009
11,521.0,1.18,1.85,98.15,0.009
12,521.0,1.159,1.85,98.15,0.009
13,521.0,1.186,1.85,98.15,0.009
14,520.0,1.128,1.64,98.36,0.008
15,520.0,1.106,1.64,98.36,0.008
16,520.0,1.163,1.64,98.36,0.008
17,520.0,1.133,1.64,98.36,0.008
18,520.0,1.17,1.64,98.36,0.008
19,520.0,1.065,1.44,98.56,0.007
20,520.0,1.095,1.44,98.56,0.007
21,520.0,1.116,1.64,98.36,0.008
22,520.0,1.107,1.64,98.36,0.008
23,520.0,1.108,1.64,98.36,0.008
24,520.0,1.1,1.44,98.56,0.007
25,520.0,1.16,1.85,98.15,0.009
26,520.0,1.105,1.44,98.56,0.007
27,520.0,1.111,1.44,98.56,0.007
28,520.0,1.043,1.23,98.77,0.006
29,520.0,1.131,1.64,98.36,0.008
30,520.0,1.14,1.64,98.36,0.008
