iter,fitness,time,XPL,XPT,DIV
0,23393.0,0.034,100.0,0.0,0.487
1,10390.0,0.47,45.38,54.62,0.221
2,4788.0,1.419,23.82,76.18,0.116
3,1878.0,2.4,13.35,86.65,0.065
4,977.0,2.266,7.6,92.4,0.037
5,647.0,2.329,4.52,95.48,0.022
6,562.0,1.974,2.67,97.33,0.013
7,534.0,1.893,1.85,98.15,0.009
8,528.0,1.954,1.85,98.15,0.009
9,526.0,1.954,1.85,98.15,0.009
10,524.0,1.916,1.64,98.36,0.008
11,524.0,1.789,1.44,98.56,0.007
12,524.0,1.892,1.64,98.36,0.008
13,523.0,1.711,1.44,98.56,0.007
14,523.0,1.934,1.85,98.15,0.009
15,523.0,1.821,1.44,98.56,0.007
16,523.0,1.782,1.64,98.36,0.008
17,522.0,1.809,1.64,98.36,0.008
18,522.0,1.87,1.64,98.36,0.008
19,522.0,1.729,1.44,98.56,0.007
20,522.0,1.874,1.64,98.36,0.008
21,522.0,1.733,1.44,98.56,0.007
22,520.0,1.714,1.44,98.56,0.007
23,520.0,1.823,1.85,98.15,0.009
24,520.0,1.754,1.85,98.15,0.009
25,520.0,1.69,1.44,98.56,0.007
26,520.0,1.705,1.23,98.77,0.006
27,520.0,1.74,1.44,98.56,0.007
28,520.0,1.683,1.44,98.56,0.007
29,520.0,1.826,1.44,98.56,0.007
30,520.0,1.716,1.44,98.56,0.007
