iter,fitness,time,XPL,XPT,DIV
0,48560.0,0.068,100.0,0.0,0.487
1,32497.0,0.825,39.22,60.78,0.191
2,21614.0,0.776,27.1,72.9,0.132
3,13581.0,0.857,18.28,81.72,0.089
4,8900.0,1.381,11.91,88.09,0.058
5,5467.0,2.089,9.03,90.97,0.044
6,3207.0,2.981,6.57,93.43,0.032
7,1870.0,3.338,4.52,95.48,0.022
8,1112.0,3.779,3.29,96.71,0.016
9,604.0,3.671,2.26,97.74,0.011
10,404.0,3.913,1.85,98.15,0.009
11,342.0,4.045,1.44,98.56,0.007
12,336.0,3.342,1.23,98.77,0.006
13,332.0,3.553,1.23,98.77,0.006
14,327.0,3.385,1.03,98.97,0.005
15,324.0,3.608,0.82,99.18,0.004
16,321.0,3.388,0.82,99.18,0.004
17,320.0,3.495,0.82,99.18,0.004
18,317.0,3.488,0.82,99.18,0.004
19,317.0,4.0,0.82,99.18,0.004
20,316.0,3.623,0.82,99.18,0.004
21,316.0,4.112,0.82,99.18,0.004
22,316.0,3.672,0.82,99.18,0.004
23,316.0,3.434,1.03,98.97,0.005
24,316.0,3.543,0.82,99.18,0.004
25,316.0,3.918,1.03,98.97,0.005
26,316.0,3.287,0.82,99.18,0.004
27,316.0,3.516,0.82,99.18,0.004
28,316.0,3.638,0.82,99.18,0.004
29,316.0,3.73,0.82,99.18,0.004
30,316.0,3.915,0.82,99.18,0.004
