iter,fitness,time,XPL,XPT,DIV
0,49336.0,0.067,100.0,0.0,0.487
1,33606.0,0.749,40.25,59.75,0.196
2,22086.0,0.75,27.52,72.48,0.134
3,14547.0,0.788,18.69,81.31,0.091
4,9307.0,0.993,12.73,87.27,0.062
5,5800.0,1.619,9.03,90.97,0.044
6,3464.0,2.527,7.39,92.61,0.036
7,2131.0,3.157,5.13,94.87,0.025
8,1186.0,2.991,3.49,96.51,0.017
9,665.0,3.038,2.26,97.74,0.011
10,454.0,3.16,1.85,98.15,0.009
11,359.0,3.212,1.23,98.77,0.006
12,336.0,3.151,1.03,98.97,0.005
13,325.0,3.084,0.62,99.38,0.003
14,324.0,3.115,0.62,99.38,0.003
15,323.0,3.21,0.82,99.18,0.004
16,318.0,3.026,0.82,99.18,0.004
17,317.0,3.07,0.82,99.18,0.004
18,315.0,3.094,0.82,99.18,0.004
19,315.0,3.231,0.82,99.18,0.004
20,315.0,3.222,0.82,99.18,0.004
21,315.0,3.18,0.82,99.18,0.004
22,315.0,3.143,0.82,99.18,0.004
23,315.0,3.289,0.82,99.18,0.004
24,315.0,3.341,0.82,99.18,0.004
25,315.0,3.231,0.82,99.18,0.004
26,315.0,3.519,1.03,98.97,0.005
27,315.0,3.382,0.82,99.18,0.004
28,315.0,3.178,0.82,99.18,0.004
29,315.0,3.378,0.82,99.18,0.004
30,315.0,3.165,0.82,99.18,0.004
