iter,fitness,time,XPL,XPT,DIV
0,22411.0,0.034,100.0,0.0,0.487
1,10898.0,0.493,44.56,55.44,0.217
2,4730.0,1.273,24.44,75.56,0.119
3,2203.0,2.08,13.55,86.45,0.066
4,1003.0,2.153,8.21,91.79,0.04
5,653.0,2.041,4.31,95.69,0.021
6,532.0,1.996,2.05,97.95,0.01
7,527.0,1.855,1.64,98.36,0.008
8,524.0,1.758,1.44,98.56,0.007
9,524.0,1.88,1.44,98.56,0.007
10,524.0,1.834,1.44,98.56,0.007
11,524.0,1.843,1.64,98.36,0.008
12,524.0,1.929,1.64,98.36,0.008
13,524.0,1.732,1.23,98.77,0.006
14,523.0,1.742,1.44,98.56,0.007
15,522.0,1.779,1.44,98.56,0.007
16,522.0,1.805,1.44,98.56,0.007
17,522.0,1.797,1.44,98.56,0.007
18,522.0,1.772,1.23,98.77,0.006
19,522.0,1.721,1.44,98.56,0.007
20,522.0,1.727,1.44,98.56,0.007
21,522.0,1.829,1.64,98.36,0.008
22,522.0,1.713,1.64,98.36,0.008
23,522.0,1.799,1.64,98.36,0.008
24,522.0,1.725,1.44,98.56,0.007
25,522.0,1.696,1.44,98.56,0.007
26,522.0,1.813,1.64,98.36,0.008
27,522.0,1.702,1.64,98.36,0.008
28,522.0,1.802,1.44,98.56,0.007
29,522.0,1.709,1.23,98.77,0.006
30,522.0,1.688,1.64,98.36,0.008
