iter,fitness,time,XPL,XPT,DIV
0,49542.0,0.066,100.0,0.0,0.487
1,18087.0,0.782,44.97,55.03,0.219
2,4709.0,2.206,17.86,82.14,0.087
3,1192.0,5.215,8.01,91.99,0.039
4,436.0,4.567,2.46,97.54,0.012
5,324.0,3.505,1.03,98.97,0.005
6,323.0,2.974,0.62,99.38,0.003
7,323.0,3.103,0.62,99.38,0.003
8,321.0,3.314,0.82,99.18,0.004
9,321.0,3.328,0.82,99.18,0.004
10,321.0,3.211,0.62,99.38,0.003
11,318.0,3.147,0.82,99.18,0.004
12,318.0,3.328,1.03,98.97,0.005
13,318.0,3.316,0.82,99.18,0.004
14,318.0,3.061,0.82,99.18,0.004
15,318.0,3.001,0.82,99.18,0.004
16,318.0,2.983,0.82,99.18,0.004
17,318.0,3.07,0.62,99.38,0.003
18,318.0,3.291,1.03,98.97,0.005
19,318.0,3.044,0.82,99.18,0.004
20,318.0,3.042,0.82,99.18,0.004
21,318.0,2.956,0.82,99.18,0.004
22,318.0,3.047,0.82,99.18,0.004
23,318.0,3.06,0.82,99.18,0.004
24,318.0,2.977,0.82,99.18,0.004
25,318.0,2.971,0.62,99.38,0.003
26,318.0,3.091,0.82,99.18,0.004
27,318.0,3.105,0.82,99.18,0.004
28,318.0,3.461,1.03,98.97,0.005
29,318.0,3.361,0.82,99.18,0.004
30,318.0,3.06,0.82,99.18,0.004
