iter,fitness,time,XPL,XPT,DIV
0,23155.0,0.037,100.0,0.0,0.488
1,7551.0,0.757,42.62,57.38,0.208
2,2065.0,2.643,19.47,80.53,0.095
3,798.0,2.795,7.99,92.01,0.039
4,576.0,2.251,3.28,96.72,0.016
5,547.0,1.81,1.64,98.36,0.008
6,535.0,1.87,1.64,98.36,0.008
7,528.0,1.789,1.84,98.16,0.009
8,524.0,1.799,1.43,98.57,0.007
9,524.0,1.868,1.84,98.16,0.009
10,523.0,1.868,1.84,98.16,0.009
11,523.0,1.899,1.64,98.36,0.008
12,523.0,1.794,1.64,98.36,0.008
13,523.0,1.835,1.43,98.57,0.007
14,523.0,1.894,1.43,98.57,0.007
15,523.0,1.808,1.64,98.36,0.008
16,522.0,1.759,1.43,98.57,0.007
17,522.0,1.912,1.64,98.36,0.008
18,522.0,1.765,1.64,98.36,0.008
19,522.0,1.824,1.64,98.36,0.008
20,522.0,1.868,1.64,98.36,0.008
21,522.0,1.784,1.43,98.57,0.007
22,522.0,1.813,1.64,98.36,0.008
23,522.0,1.816,1.64,98.36,0.008
24,522.0,1.844,1.43,98.57,0.007
25,522.0,1.855,1.84,98.16,0.009
26,522.0,1.891,1.64,98.36,0.008
27,522.0,1.784,1.43,98.57,0.007
28,522.0,1.833,1.64,98.36,0.008
29,522.0,1.832,1.43,98.57,0.007
30,522.0,1.801,1.64,98.36,0.008
