iter,fitness,time,XPL,XPT,DIV
0,48632.0,0.068,100.0,0.0,0.487
1,33338.0,0.767,36.14,63.86,0.176
2,25316.0,0.754,20.33,79.67,0.099
3,19096.0,0.76,15.61,84.39,0.076
4,14193.0,0.811,12.11,87.89,0.059
5,10687.0,0.901,9.24,90.76,0.045
6,8099.0,1.157,7.39,92.61,0.036
7,5896.0,1.442,6.37,93.63,0.031
8,4218.0,1.737,5.34,94.66,0.026
9,3006.0,2.077,4.72,95.28,0.023
10,2167.0,2.527,3.7,96.3,0.018
11,1511.0,2.525,3.08,96.92,0.015
12,955.0,2.39,2.46,97.54,0.012
13,679.0,2.561,2.26,97.74,0.011
14,489.0,2.556,1.85,98.15,0.009
15,395.0,2.535,1.23,98.77,0.006
16,346.0,2.565,0.82,99.18,0.004
17,338.0,2.893,0.82,99.18,0.004
18,334.0,2.77,0.82,99.18,0.004
19,331.0,3.039,0.82,99.18,0.004
20,326.0,3.044,0.82,99.18,0.004
21,325.0,3.027,0.62,99.38,0.003
22,325.0,3.423,0.82,99.18,0.004
23,324.0,3.059,0.62,99.38,0.003
24,324.0,3.236,0.82,99.18,0.004
25,324.0,3.446,0.82,99.18,0.004
26,324.0,3.427,0.82,99.18,0.004
27,324.0,3.447,0.82,99.18,0.004
28,324.0,3.06,0.82,99.18,0.004
29,324.0,3.216,0.82,99.18,0.004
30,324.0,3.255,0.82,99.18,0.004
