iter,fitness,time,XPL,XPT,DIV
0,23503.0,0.034,100.0,0.0,0.487
1,10838.0,0.561,46.82,53.18,0.228
2,4686.0,1.153,25.46,74.54,0.124
3,1861.0,2.508,13.55,86.45,0.066
4,980.0,2.351,7.19,92.81,0.035
5,625.0,2.225,5.13,94.87,0.025
6,546.0,2.294,2.26,97.74,0.011
7,534.0,2.004,1.64,98.36,0.008
8,529.0,2.138,1.85,98.15,0.009
9,521.0,2.007,1.64,98.36,0.008
10,520.0,1.872,1.64,98.36,0.008
11,520.0,2.089,1.64,98.36,0.008
12,520.0,1.96,1.44,98.56,0.007
13,520.0,1.817,1.44,98.56,0.007
14,520.0,2.057,1.85,98.15,0.009
15,520.0,1.81,1.85,98.15,0.009
16,520.0,1.863,1.44,98.56,0.007
17,520.0,1.783,1.44,98.56,0.007
18,520.0,1.849,1.44,98.56,0.007
19,520.0,1.821,1.44,98.56,0.007
20,520.0,1.782,1.44,98.56,0.007
21,520.0,1.752,1.23,98.77,0.006
22,520.0,1.739,1.64,98.36,0.008
23,520.0,1.783,1.44,98.56,0.007
24,520.0,1.786,1.44,98.56,0.007
25,520.0,1.716,1.23,98.77,0.006
26,520.0,1.764,1.44,98.56,0.007
27,520.0,1.82,1.44,98.56,0.007
28,520.0,1.866,1.64,98.36,0.008
29,520.0,1.821,1.64,98.36,0.008
30,520.0,1.759,1.64,98.36,0.008
