iter,fitness,time,XPL,XPT,DIV
0,50187.0,0.067,100.0,0.0,0.487
1,18447.0,0.776,45.38,54.62,0.221
2,4618.0,2.14,18.07,81.93,0.088
3,1113.0,5.854,7.39,92.61,0.036
4,359.0,4.916,3.29,96.71,0.016
5,335.0,3.814,1.85,98.15,0.009
6,330.0,3.433,1.03,98.97,0.005
7,330.0,3.27,1.23,98.77,0.006
8,327.0,3.324,1.23,98.77,0.006
9,324.0,3.37,1.03,98.97,0.005
10,324.0,3.155,0.82,99.18,0.004
11,324.0,3.144,1.03,98.97,0.005
12,324.0,3.45,1.03,98.97,0.005
13,323.0,3.075,0.82,99.18,0.004
14,323.0,3.289,0.82,99.18,0.004
15,323.0,3.305,0.82,99.18,0.004
16,323.0,3.348,0.82,99.18,0.004
17,323.0,3.354,1.03,98.97,0.005
18,323.0,3.187,0.82,99.18,0.004
19,323.0,3.183,1.03,98.97,0.005
20,323.0,3.259,0.82,99.18,0.004
21,323.0,3.23,0.82,99.18,0.004
22,323.0,3.303,1.03,98.97,0.005
23,323.0,3.174,0.82,99.18,0.004
24,323.0,3.252,1.03,98.97,0.005
25,323.0,3.432,0.82,99.18,0.004
26,323.0,3.452,0.82,99.18,0.004
27,323.0,3.296,0.82,99.18,0.004
28,323.0,3.179,1.03,98.97,0.005
29,323.0,3.197,1.03,98.97,0.005
30,323.0,3.111,1.03,98.97,0.005
