iter,fitness,time,XPL,XPT,DIV
0,22789.0,0.036,100.0,0.0,0.487
1,22497.0,0.057,76.59,23.41,0.373
2,22111.0,0.061,76.18,23.82,0.371
3,21620.0,0.056,77.82,22.18,0.379
4,21620.0,0.059,78.44,21.56,0.382
5,21620.0,0.055,78.64,21.36,0.383
6,21620.0,0.055,75.98,24.02,0.37
7,21620.0,0.055,77.41,22.59,0.377
8,21620.0,0.058,77.62,22.38,0.378
9,21620.0,0.055,78.64,21.36,0.383
10,21620.0,0.056,79.47,20.53,0.387
11,21620.0,0.056,76.39,23.61,0.372
12,21620.0,0.057,78.64,21.36,0.383
13,21620.0,0.055,78.23,21.77,0.381
14,21620.0,0.057,79.47,20.53,0.387
15,21620.0,0.059,78.44,21.56,0.382
16,21620.0,0.057,77.82,22.18,0.379
17,21620.0,0.056,78.44,21.56,0.382
18,21620.0,0.056,79.06,20.94,0.385
19,21620.0,0.057,78.23,21.77,0.381
20,21620.0,0.056,76.39,23.61,0.372
21,21620.0,0.054,77.21,22.79,0.376
22,21620.0,0.058,76.18,23.82,0.371
23,21620.0,0.058,78.03,21.97,0.38
24,21620.0,0.055,76.59,23.41,0.373
25,21620.0,0.056,77.0,23.0,0.375
26,21620.0,0.056,78.03,21.97,0.38
27,21113.0,0.056,78.44,21.56,0.382
28,21113.0,0.068,79.47,20.53,0.387
29,21113.0,0.055,76.39,23.61,0.372
30,21113.0,0.055,77.41,22.59,0.377
