iter,fitness,time,XPL,XPT,DIV
0,23758.0,0.036,100.0,0.0,0.487
1,10188.0,0.575,44.76,55.24,0.218
2,4099.0,1.463,23.61,76.39,0.115
3,1924.0,2.145,12.32,87.68,0.06
4,823.0,2.399,7.19,92.81,0.035
5,587.0,2.041,3.29,96.71,0.016
6,541.0,2.095,2.26,97.74,0.011
7,527.0,1.83,1.64,98.36,0.008
8,524.0,1.883,1.44,98.56,0.007
9,524.0,1.953,1.64,98.36,0.008
10,523.0,1.991,1.44,98.56,0.007
11,523.0,1.941,1.44,98.56,0.007
12,523.0,2.051,1.44,98.56,0.007
13,523.0,1.9,1.44,98.56,0.007
14,523.0,1.915,1.44,98.56,0.007
15,523.0,2.028,1.64,98.36,0.008
16,523.0,1.91,1.44,98.56,0.007
17,523.0,1.891,1.64,98.36,0.008
18,523.0,1.884,1.85,98.15,0.009
19,523.0,1.949,1.85,98.15,0.009
20,523.0,1.851,1.44,98.56,0.007
21,523.0,1.881,1.85,98.15,0.009
22,523.0,1.867,1.64,98.36,0.008
23,522.0,1.832,1.44,98.56,0.007
24,522.0,1.827,1.44,98.56,0.007
25,522.0,1.798,1.64,98.36,0.008
26,522.0,1.936,1.44,98.56,0.007
27,522.0,1.789,1.23,98.77,0.006
28,522.0,1.688,1.23,98.77,0.006
29,522.0,1.703,1.44,98.56,0.007
30,522.0,1.818,1.44,98.56,0.007
