iter,fitness,time,XPL,XPT,DIV
0,49327.0,0.068,100.0,0.0,0.487
1,33682.0,0.775,36.55,63.45,0.178
2,25846.0,0.765,20.53,79.47,0.1
3,19498.0,0.756,15.4,84.6,0.075
4,14444.0,0.813,11.7,88.3,0.057
5,11248.0,0.954,9.03,90.97,0.044
6,8367.0,1.177,7.8,92.2,0.038
7,6044.0,1.664,6.37,93.63,0.031
8,4400.0,1.947,5.34,94.66,0.026
9,3086.0,2.271,4.52,95.48,0.022
10,2109.0,2.46,3.9,96.1,0.019
11,1340.0,2.459,3.08,96.92,0.015
12,978.0,2.43,2.26,97.74,0.011
13,647.0,2.387,1.85,98.15,0.009
14,432.0,2.637,1.44,98.56,0.007
15,368.0,2.458,1.23,98.77,0.006
16,339.0,2.579,1.03,98.97,0.005
17,326.0,2.78,1.23,98.77,0.006
18,322.0,2.846,1.03,98.97,0.005
19,322.0,2.727,0.82,99.18,0.004
20,321.0,2.701,0.82,99.18,0.004
21,320.0,3.028,0.82,99.18,0.004
22,318.0,2.903,0.82,99.18,0.004
23,317.0,2.975,0.82,99.18,0.004
24,317.0,2.993,0.62,99.38,0.003
25,317.0,2.976,0.62,99.38,0.003
26,316.0,3.126,0.62,99.38,0.003
27,316.0,3.2,0.82,99.18,0.004
28,316.0,3.063,0.82,99.18,0.004
29,315.0,3.038,0.82,99.18,0.004
30,315.0,2.991,0.82,99.18,0.004
