iter,fitness,time,XPL,XPT,DIV
0,48248.0,0.066,100.0,0.0,0.488
1,17456.0,0.784,44.06,55.94,0.215
2,4688.0,2.614,17.21,82.79,0.084
3,1134.0,5.261,7.38,92.62,0.036
4,369.0,4.698,3.28,96.72,0.016
5,336.0,3.437,1.02,98.98,0.005
6,325.0,3.068,0.82,99.18,0.004
7,323.0,2.982,0.61,99.39,0.003
8,323.0,3.011,0.82,99.18,0.004
9,323.0,2.999,0.82,99.18,0.004
10,323.0,3.036,0.61,99.39,0.003
11,323.0,3.052,0.82,99.18,0.004
12,323.0,2.942,0.61,99.39,0.003
13,323.0,2.952,0.61,99.39,0.003
14,323.0,3.078,0.82,99.18,0.004
15,323.0,3.015,0.82,99.18,0.004
16,323.0,3.256,0.82,99.18,0.004
17,323.0,3.618,1.02,98.98,0.005
18,323.0,3.787,1.02,98.98,0.005
19,323.0,3.386,0.82,99.18,0.004
20,323.0,3.1,0.82,99.18,0.004
21,323.0,3.066,0.82,99.18,0.004
22,323.0,2.918,0.82,99.18,0.004
23,323.0,3.059,0.82,99.18,0.004
24,323.0,3.181,0.82,99.18,0.004
25,323.0,3.027,0.82,99.18,0.004
26,323.0,3.188,0.82,99.18,0.004
27,323.0,3.207,1.02,98.98,0.005
28,323.0,3.113,0.82,99.18,0.004
29,323.0,3.047,0.82,99.18,0.004
30,323.0,3.234,0.82,99.18,0.004
