iter,fitness,time,XPL,XPT,DIV
0,23393.0,0.036,100.0,0.0,0.488
1,23393.0,0.055,78.48,21.52,0.383
2,23226.0,0.057,76.23,23.77,0.372
3,23226.0,0.058,78.07,21.93,0.381
4,22389.0,0.055,75.82,24.18,0.37
5,22389.0,0.057,77.05,22.95,0.376
6,22389.0,0.055,78.69,21.31,0.384
7,22258.0,0.055,77.66,22.34,0.379
8,22258.0,0.056,78.07,21.93,0.381
9,22258.0,0.073,78.28,21.72,0.382
10,22258.0,0.064,77.87,22.13,0.38
11,22258.0,0.054,78.07,21.93,0.381
12,22258.0,0.056,77.25,22.75,0.377
13,22258.0,0.056,78.28,21.72,0.382
14,22258.0,0.056,79.1,20.9,0.386
15,22258.0,0.055,77.25,22.75,0.377
16,22258.0,0.055,78.89,21.11,0.385
17,22258.0,0.056,77.46,22.54,0.378
18,22258.0,0.059,77.05,22.95,0.376
19,22258.0,0.057,78.69,21.31,0.384
20,22258.0,0.057,78.48,21.52,0.383
21,22167.0,0.057,77.25,22.75,0.377
22,22167.0,0.058,77.66,22.34,0.379
23,22167.0,0.058,77.46,22.54,0.378
24,22167.0,0.055,78.48,21.52,0.383
25,22167.0,0.056,76.84,23.16,0.375
26,21607.0,0.058,77.87,22.13,0.38
27,21607.0,0.056,76.02,23.98,0.371
28,21607.0,0.056,76.84,23.16,0.375
29,21607.0,0.056,77.66,22.34,0.379
30,21607.0,0.056,76.64,23.36,0.374
