iter,fitness,time,XPL,XPT,DIV
0,47649.0,0.066,100.0,0.0,0.487
1,28543.0,0.692,44.35,55.65,0.216
2,16457.0,0.679,26.9,73.1,0.131
3,9438.0,1.003,16.02,83.98,0.078
4,4749.0,2.016,10.27,89.73,0.05
5,2267.0,2.932,6.78,93.22,0.033
6,1042.0,3.706,4.72,95.28,0.023
7,607.0,3.479,2.67,97.33,0.013
8,430.0,3.726,2.05,97.95,0.01
9,344.0,3.74,1.64,98.36,0.008
10,332.0,3.695,1.44,98.56,0.007
11,326.0,3.577,1.23,98.77,0.006
12,322.0,3.614,1.03,98.97,0.005
13,321.0,3.784,1.03,98.97,0.005
14,320.0,3.495,0.82,99.18,0.004
15,317.0,3.625,0.82,99.18,0.004
16,316.0,3.493,1.03,98.97,0.005
17,315.0,3.365,0.82,99.18,0.004
18,315.0,3.432,1.03,98.97,0.005
19,315.0,3.499,0.82,99.18,0.004
20,315.0,3.224,1.03,98.97,0.005
21,315.0,3.324,1.03,98.97,0.005
22,315.0,3.205,0.82,99.18,0.004
23,315.0,3.228,0.82,99.18,0.004
24,315.0,3.144,0.82,99.18,0.004
25,315.0,3.045,0.82,99.18,0.004
26,315.0,3.134,0.82,99.18,0.004
27,315.0,3.099,0.82,99.18,0.004
28,315.0,3.111,0.82,99.18,0.004
29,315.0,3.112,0.82,99.18,0.004
30,315.0,3.109,1.03,98.97,0.005
