iter,fitness,time,XPL,XPT,DIV
0,23012.0,0.032,100.0,0.0,0.487
1,13339.0,0.398,44.76,55.24,0.218
2,7301.0,0.734,27.93,72.07,0.136
3,3966.0,1.519,18.28,81.72,0.089
4,2338.0,1.903,11.5,88.5,0.056
5,1302.0,1.892,7.19,92.81,0.035
6,844.0,1.927,4.52,95.48,0.022
7,575.0,1.974,2.87,97.13,0.014
8,536.0,1.972,2.26,97.74,0.011
9,531.0,1.906,1.64,98.36,0.008
10,528.0,1.903,1.64,98.36,0.008
11,526.0,1.961,1.85,98.15,0.009
12,526.0,1.93,1.85,98.15,0.009
13,526.0,1.858,1.64,98.36,0.008
14,524.0,1.94,1.85,98.15,0.009
15,524.0,1.954,1.64,98.36,0.008
16,524.0,1.899,1.85,98.15,0.009
17,524.0,1.828,1.44,98.56,0.007
18,524.0,1.724,1.64,98.36,0.008
19,524.0,1.802,1.85,98.15,0.009
20,523.0,1.713,1.64,98.36,0.008
21,523.0,1.81,1.64,98.36,0.008
22,523.0,1.707,1.64,98.36,0.008
23,523.0,1.757,1.64,98.36,0.008
24,523.0,1.668,1.44,98.56,0.007
25,523.0,1.653,1.44,98.56,0.007
26,523.0,1.706,1.44,98.56,0.007
27,523.0,1.738,1.44,98.56,0.007
28,523.0,1.645,1.64,98.36,0.008
29,523.0,1.749,1.64,98.36,0.008
30,523.0,1.654,1.64,98.36,0.008
