iter,fitness,time,XPL,XPT,DIV
0,48952.0,0.069,100.0,0.0,0.488
1,15449.0,0.802,44.06,55.94,0.215
2,2674.0,2.91,14.55,85.45,0.071
3,403.0,5.296,4.1,95.9,0.02
4,334.0,3.178,1.43,98.57,0.007
5,325.0,2.779,1.02,98.98,0.005
6,324.0,2.215,1.02,98.98,0.005
7,323.0,2.286,0.82,99.18,0.004
8,323.0,2.372,0.61,99.39,0.003
9,323.0,2.753,0.61,99.39,0.003
10,323.0,2.816,0.61,99.39,0.003
11,322.0,2.606,0.82,99.18,0.004
12,321.0,2.641,0.61,99.39,0.003
13,321.0,2.263,0.61,99.39,0.003
14,321.0,2.348,0.82,99.18,0.004
15,321.0,2.334,0.82,99.18,0.004
16,321.0,2.299,0.82,99.18,0.004
17,321.0,2.459,0.61,99.39,0.003
18,321.0,2.3,0.61,99.39,0.003
19,321.0,2.484,0.82,99.18,0.004
20,321.0,2.402,0.82,99.18,0.004
21,321.0,2.461,0.82,99.18,0.004
22,321.0,2.2,0.61,99.39,0.003
23,321.0,2.284,0.61,99.39,0.003
24,321.0,2.324,0.82,99.18,0.004
25,321.0,2.226,0.82,99.18,0.004
26,321.0,2.291,0.82,99.18,0.004
27,321.0,2.308,0.82,99.18,0.004
28,321.0,2.38,0.61,99.39,0.003
29,321.0,2.453,0.82,99.18,0.004
30,321.0,2.788,0.61,99.39,0.003
