iter,fitness,time,XPL,XPT,DIV
0,49179.0,0.066,100.0,0.0,0.488
1,33049.0,0.752,40.57,59.43,0.198
2,21355.0,0.744,26.84,73.16,0.131
3,13577.0,0.827,18.03,81.97,0.088
4,8777.0,1.119,11.68,88.32,0.057
5,5267.0,1.833,8.61,91.39,0.042
6,3225.0,2.436,6.56,93.44,0.032
7,1647.0,2.878,4.92,95.08,0.024
8,967.0,3.062,3.48,96.52,0.017
9,568.0,3.284,2.46,97.54,0.012
10,403.0,3.015,1.64,98.36,0.008
11,343.0,2.962,1.23,98.77,0.006
12,324.0,2.978,1.23,98.77,0.006
13,319.0,3.148,0.82,99.18,0.004
14,318.0,3.008,0.61,99.39,0.003
15,317.0,2.872,0.82,99.18,0.004
16,317.0,3.025,0.82,99.18,0.004
17,317.0,3.009,0.82,99.18,0.004
18,317.0,3.073,0.82,99.18,0.004
19,317.0,3.069,0.82,99.18,0.004
20,317.0,2.873,0.82,99.18,0.004
21,317.0,3.131,0.82,99.18,0.004
22,317.0,3.038,0.82,99.18,0.004
23,317.0,3.122,0.82,99.18,0.004
24,317.0,2.964,1.02,98.98,0.005
25,317.0,3.095,0.82,99.18,0.004
26,317.0,2.923,0.82,99.18,0.004
27,317.0,2.857,0.82,99.18,0.004
28,317.0,3.102,0.82,99.18,0.004
29,317.0,3.138,0.82,99.18,0.004
30,317.0,3.313,0.82,99.18,0.004
