iter,fitness,time,XPL,XPT,DIV
0,49555.0,0.069,100.0,0.0,0.487
1,33010.0,0.765,40.45,59.55,0.197
2,20745.0,0.769,27.72,72.28,0.135
3,13432.0,0.834,17.45,82.55,0.085
4,8448.0,1.221,11.7,88.3,0.057
5,5198.0,1.778,8.01,91.99,0.039
6,2986.0,2.248,6.16,93.84,0.03
7,1718.0,3.041,4.52,95.48,0.022
8,984.0,2.901,3.08,96.92,0.015
9,658.0,3.157,2.67,97.33,0.013
10,433.0,3.14,1.64,98.36,0.008
11,367.0,3.04,1.44,98.56,0.007
12,335.0,3.326,1.23,98.77,0.006
13,332.0,3.213,1.03,98.97,0.005
14,329.0,2.937,0.82,99.18,0.004
15,325.0,3.068,0.62,99.38,0.003
16,323.0,3.117,0.82,99.18,0.004
17,323.0,3.102,0.82,99.18,0.004
18,323.0,3.115,0.62,99.38,0.003
19,323.0,3.224,0.62,99.38,0.003
20,322.0,3.159,0.62,99.38,0.003
21,322.0,3.243,0.82,99.18,0.004
22,322.0,3.0,0.62,99.38,0.003
23,322.0,3.192,0.62,99.38,0.003
24,322.0,3.132,0.82,99.18,0.004
25,322.0,3.141,0.62,99.38,0.003
26,322.0,2.931,0.62,99.38,0.003
27,322.0,3.369,0.62,99.38,0.003
28,322.0,3.109,0.62,99.38,0.003
29,322.0,3.221,0.82,99.18,0.004
30,322.0,3.098,0.82,99.18,0.004
