iter,fitness,time,XPL,XPT,DIV
0,49591.0,0.066,100.0,0.0,0.488
1,33242.0,0.769,36.27,63.73,0.177
2,25045.0,0.76,20.9,79.1,0.102
3,19667.0,0.757,15.57,84.43,0.076
4,15046.0,0.839,12.09,87.91,0.059
5,11535.0,0.903,9.84,90.16,0.048
6,8523.0,1.023,8.2,91.8,0.04
7,6192.0,1.176,6.35,93.65,0.031
8,4434.0,1.673,5.74,94.26,0.028
9,3279.0,2.108,4.51,95.49,0.022
10,2296.0,2.122,3.89,96.11,0.019
11,1501.0,2.422,3.48,96.52,0.017
12,1107.0,2.458,2.46,97.54,0.012
13,733.0,2.482,2.05,97.95,0.01
14,529.0,2.633,1.64,98.36,0.008
15,420.0,2.758,1.64,98.36,0.008
16,368.0,2.798,1.43,98.57,0.007
17,343.0,2.61,1.02,98.98,0.005
18,332.0,2.639,0.82,99.18,0.004
19,327.0,2.801,0.82,99.18,0.004
20,325.0,2.788,0.82,99.18,0.004
21,322.0,3.041,0.82,99.18,0.004
22,322.0,3.028,0.82,99.18,0.004
23,322.0,3.244,1.02,98.98,0.005
24,320.0,3.072,0.82,99.18,0.004
25,320.0,3.144,0.82,99.18,0.004
26,320.0,3.142,0.82,99.18,0.004
27,320.0,3.165,0.82,99.18,0.004
28,320.0,3.239,1.02,98.98,0.005
29,320.0,3.41,1.02,98.98,0.005
30,320.0,3.351,0.82,99.18,0.004
