iter,fitness,time,XPL,XPT,DIV
0,48893.0,0.069,100.0,0.0,0.488
1,23754.0,0.802,45.7,54.3,0.223
2,11316.0,0.891,22.54,77.46,0.11
3,4745.0,2.161,12.7,87.3,0.062
4,1945.0,4.355,7.58,92.42,0.037
5,892.0,4.173,4.51,95.49,0.022
6,481.0,4.149,2.46,97.54,0.012
7,350.0,3.577,1.43,98.57,0.007
8,340.0,3.705,1.02,98.98,0.005
9,335.0,3.641,1.02,98.98,0.005
10,333.0,3.806,0.82,99.18,0.004
11,333.0,3.793,1.02,98.98,0.005
12,330.0,3.765,0.82,99.18,0.004
13,329.0,3.741,0.82,99.18,0.004
14,327.0,3.438,0.61,99.39,0.003
15,323.0,3.421,0.82,99.18,0.004
16,323.0,3.698,0.82,99.18,0.004
17,323.0,3.1,0.61,99.39,0.003
18,323.0,3.371,0.61,99.39,0.003
19,322.0,3.283,0.41,99.59,0.002
20,321.0,3.251,0.61,99.39,0.003
21,321.0,3.559,0.61,99.39,0.003
22,318.0,3.588,0.61,99.39,0.003
23,318.0,3.432,0.82,99.18,0.004
24,318.0,3.493,0.82,99.18,0.004
25,318.0,3.892,0.82,99.18,0.004
26,318.0,3.348,0.82,99.18,0.004
27,318.0,3.101,0.61,99.39,0.003
28,318.0,3.397,0.61,99.39,0.003
29,318.0,3.405,0.82,99.18,0.004
30,318.0,3.359,0.82,99.18,0.004
