iter,fitness,time,XPL,XPT,DIV
0,22558.0,0.032,100.0,0.0,0.487
1,7156.0,0.558,43.94,56.06,0.214
2,1523.0,2.06,16.43,83.57,0.08
3,561.0,1.798,3.9,96.1,0.019
4,538.0,1.143,1.64,98.36,0.008
5,530.0,1.094,1.64,98.36,0.008
6,525.0,1.128,1.85,98.15,0.009
7,523.0,1.118,1.64,98.36,0.008
8,523.0,1.162,1.64,98.36,0.008
9,523.0,1.152,1.85,98.15,0.009
10,523.0,1.093,1.64,98.36,0.008
11,523.0,1.117,1.64,98.36,0.008
12,523.0,1.132,1.64,98.36,0.008
13,523.0,1.136,1.85,98.15,0.009
14,522.0,1.126,1.85,98.15,0.009
15,522.0,1.116,1.64,98.36,0.008
16,522.0,1.209,1.85,98.15,0.009
17,522.0,1.193,1.64,98.36,0.008
18,522.0,1.165,1.85,98.15,0.009
19,522.0,1.161,1.64,98.36,0.008
20,522.0,1.204,1.85,98.15,0.009
21,522.0,1.142,1.64,98.36,0.008
22,522.0,1.173,1.64,98.36,0.008
23,522.0,1.151,1.64,98.36,0.008
24,522.0,1.126,1.85,98.15,0.009
25,522.0,1.131,1.44,98.56,0.007
26,522.0,1.113,1.44,98.56,0.007
27,520.0,1.115,1.64,98.36,0.008
28,520.0,1.135,1.85,98.15,0.009
29,520.0,1.211,1.85,98.15,0.009
30,520.0,1.106,1.64,98.36,0.008
