iter,fitness,time,XPL,XPT,DIV
0,23238.0,0.035,100.0,0.0,0.487
1,23238.0,0.055,79.06,20.94,0.385
2,22393.0,0.057,78.64,21.36,0.383
3,22393.0,0.055,79.26,20.74,0.386
4,22393.0,0.055,78.23,21.77,0.381
5,22393.0,0.059,77.82,22.18,0.379
6,22393.0,0.057,78.44,21.56,0.382
7,22393.0,0.057,79.47,20.53,0.387
8,22393.0,0.055,77.62,22.38,0.378
9,22393.0,0.057,78.03,21.97,0.38
10,22393.0,0.057,78.44,21.56,0.382
11,22393.0,0.057,77.21,22.79,0.376
12,22393.0,0.057,78.85,21.15,0.384
13,22393.0,0.057,78.44,21.56,0.382
14,22393.0,0.055,78.03,21.97,0.38
15,22393.0,0.057,76.39,23.61,0.372
16,22393.0,0.056,76.59,23.41,0.373
17,22393.0,0.057,77.82,22.18,0.379
18,22393.0,0.056,77.62,22.38,0.378
19,22393.0,0.055,78.64,21.36,0.383
20,22393.0,0.057,78.44,21.56,0.382
21,22393.0,0.056,78.64,21.36,0.383
22,22393.0,0.06,79.06,20.94,0.385
23,21729.0,0.057,77.82,22.18,0.379
24,21729.0,0.056,78.64,21.36,0.383
25,21729.0,0.056,76.39,23.61,0.372
26,21729.0,0.055,78.03,21.97,0.38
27,21729.0,0.055,78.03,21.97,0.38
28,21729.0,0.059,76.18,23.82,0.371
29,21729.0,0.056,77.62,22.38,0.378
30,21729.0,0.056,76.18,23.82,0.371
