iter,fitness,time,XPL,XPT,DIV
0,49281.0,0.067,100.0,0.0,0.488
1,33711.0,0.772,40.37,59.63,0.197
2,22248.0,0.75,27.46,72.54,0.134
3,14163.0,0.755,19.26,80.74,0.094
4,8927.0,1.058,12.91,87.09,0.063
5,5454.0,1.666,9.43,90.57,0.046
6,3419.0,2.559,6.97,93.03,0.034
7,1990.0,2.871,5.12,94.88,0.025
8,1141.0,3.105,3.89,96.11,0.019
9,650.0,3.145,3.07,96.93,0.015
10,462.0,3.085,1.84,98.16,0.009
11,374.0,3.139,1.43,98.57,0.007
12,352.0,3.008,1.23,98.77,0.006
13,338.0,3.124,0.82,99.18,0.004
14,322.0,3.221,0.82,99.18,0.004
15,322.0,3.085,0.61,99.39,0.003
16,322.0,3.161,0.61,99.39,0.003
17,322.0,3.181,0.61,99.39,0.003
18,322.0,3.001,0.61,99.39,0.003
19,322.0,3.245,0.61,99.39,0.003
20,322.0,3.223,0.61,99.39,0.003
21,322.0,3.602,0.61,99.39,0.003
22,322.0,3.58,0.82,99.18,0.004
23,322.0,3.429,0.61,99.39,0.003
24,322.0,3.145,0.61,99.39,0.003
25,322.0,3.505,0.61,99.39,0.003
26,322.0,3.245,0.82,99.18,0.004
27,322.0,3.234,0.82,99.18,0.004
28,322.0,3.281,0.61,99.39,0.003
29,322.0,3.55,0.61,99.39,0.003
30,322.0,3.475,0.61,99.39,0.003
