iter,fitness,time,XPL,XPT,DIV
0,22753.0,0.033,100.0,0.0,0.488
1,14912.0,0.35,38.11,61.89,0.186
2,9353.0,0.524,26.02,73.98,0.127
3,5910.0,0.814,18.24,81.76,0.089
4,3665.0,1.253,13.32,86.68,0.065
5,2298.0,1.582,10.45,89.55,0.051
6,1376.0,1.699,6.56,93.44,0.032
7,852.0,1.737,5.12,94.88,0.025
8,675.0,1.71,3.48,96.52,0.017
9,585.0,1.611,3.07,96.93,0.015
10,539.0,1.641,2.46,97.54,0.012
11,531.0,1.651,1.64,98.36,0.008
12,526.0,1.698,1.43,98.57,0.007
13,525.0,1.735,1.64,98.36,0.008
14,524.0,1.719,1.84,98.16,0.009
15,524.0,1.632,1.43,98.57,0.007
16,524.0,1.757,1.64,98.36,0.008
17,524.0,1.751,1.64,98.36,0.008
18,523.0,1.672,1.64,98.36,0.008
19,522.0,1.729,1.43,98.57,0.007
20,521.0,1.663,1.64,98.36,0.008
21,521.0,1.661,1.64,98.36,0.008
22,520.0,1.648,1.64,98.36,0.008
23,520.0,1.603,1.43,98.57,0.007
24,520.0,1.721,1.43,98.57,0.007
25,520.0,1.557,1.23,98.77,0.006
26,520.0,1.588,1.43,98.57,0.007
27,520.0,1.655,1.43,98.57,0.007
28,520.0,1.655,1.43,98.57,0.007
29,520.0,1.776,1.64,98.36,0.008
30,520.0,1.643,1.23,98.77,0.006
