iter,fitness,time,XPL,XPT,DIV
0,49265.0,0.065,100.0,0.0,0.487
1,47517.0,0.1,78.85,21.15,0.384
2,47517.0,0.101,78.23,21.77,0.381
3,47517.0,0.101,78.64,21.36,0.383
4,47517.0,0.099,78.44,21.56,0.382
5,47517.0,0.1,78.44,21.56,0.382
6,47517.0,0.1,78.85,21.15,0.384
7,47517.0,0.1,78.23,21.77,0.381
8,47517.0,0.1,78.03,21.97,0.38
9,47517.0,0.103,76.59,23.41,0.373
10,47517.0,0.102,77.82,22.18,0.379
11,47517.0,0.103,78.44,21.56,0.382
12,47517.0,0.103,78.44,21.56,0.382
13,47517.0,0.102,78.23,21.77,0.381
14,47517.0,0.102,79.06,20.94,0.385
15,47517.0,0.101,78.44,21.56,0.382
16,47517.0,0.101,78.03,21.97,0.38
17,47517.0,0.1,78.64,21.36,0.383
18,47517.0,0.101,78.64,21.36,0.383
19,47467.0,0.1,78.85,21.15,0.384
20,47325.0,0.102,77.21,22.79,0.376
21,47325.0,0.1,78.85,21.15,0.384
22,46194.0,0.101,78.44,21.56,0.382
23,46194.0,0.102,78.85,21.15,0.384
24,46194.0,0.1,76.59,23.41,0.373
25,46194.0,0.099,78.03,21.97,0.38
26,46194.0,0.1,78.44,21.56,0.382
27,46194.0,0.1,78.64,21.36,0.383
28,46194.0,0.1,78.03,21.97,0.38
29,46194.0,0.1,77.82,22.18,0.379
30,46194.0,0.1,76.18,23.82,0.371
