iter,fitness,time,XPL,XPT,DIV
0,49010.0,0.066,100.0,0.0,0.487
1,18046.0,0.783,44.76,55.24,0.218
2,4820.0,2.46,17.86,82.14,0.087
3,885.0,5.583,7.6,92.4,0.037
4,349.0,4.746,3.29,96.71,0.016
5,331.0,3.507,1.44,98.56,0.007
6,325.0,3.258,1.03,98.97,0.005
7,323.0,3.092,0.82,99.18,0.004
8,323.0,3.082,0.82,99.18,0.004
9,323.0,3.225,0.82,99.18,0.004
10,323.0,3.064,0.82,99.18,0.004
11,323.0,3.143,0.82,99.18,0.004
12,323.0,3.238,0.82,99.18,0.004
13,323.0,3.279,1.03,98.97,0.005
14,323.0,3.085,1.03,98.97,0.005
15,323.0,2.986,0.62,99.38,0.003
16,323.0,3.135,0.82,99.18,0.004
17,323.0,3.049,0.82,99.18,0.004
18,323.0,3.121,0.82,99.18,0.004
19,323.0,3.17,0.82,99.18,0.004
20,323.0,3.079,0.82,99.18,0.004
21,323.0,3.155,0.82,99.18,0.004
22,323.0,3.095,0.82,99.18,0.004
23,323.0,3.05,0.82,99.18,0.004
24,323.0,3.274,0.82,99.18,0.004
25,323.0,3.124,0.82,99.18,0.004
26,323.0,3.103,0.82,99.18,0.004
27,323.0,3.079,0.82,99.18,0.004
28,323.0,3.149,0.62,99.38,0.003
29,323.0,3.075,0.82,99.18,0.004
30,323.0,2.94,0.62,99.38,0.003
