iter,fitness,time,XPL,XPT,DIV
0,48669.0,0.064,100.0,0.0,0.488
1,27980.0,0.653,45.9,54.1,0.224
2,16273.0,0.661,27.25,72.75,0.133
3,8870.0,0.957,17.01,82.99,0.083
4,4494.0,2.052,10.86,89.14,0.053
5,2417.0,3.217,6.97,93.03,0.034
6,1238.0,3.621,4.3,95.7,0.021
7,653.0,3.596,3.28,96.72,0.016
8,394.0,3.451,2.25,97.75,0.011
9,340.0,3.397,1.43,98.57,0.007
10,327.0,3.283,1.23,98.77,0.006
11,324.0,3.285,0.61,99.39,0.003
12,324.0,3.455,0.61,99.39,0.003
13,324.0,3.391,0.61,99.39,0.003
14,323.0,3.208,0.61,99.39,0.003
15,322.0,3.421,0.61,99.39,0.003
16,322.0,3.158,0.61,99.39,0.003
17,322.0,3.206,0.82,99.18,0.004
18,322.0,3.399,0.82,99.18,0.004
19,322.0,3.209,0.82,99.18,0.004
20,322.0,3.115,0.61,99.39,0.003
21,321.0,2.963,0.61,99.39,0.003
22,321.0,2.96,0.61,99.39,0.003
23,321.0,3.126,0.82,99.18,0.004
24,321.0,3.059,0.82,99.18,0.004
25,321.0,3.044,0.61,99.39,0.003
26,321.0,2.883,0.61,99.39,0.003
27,318.0,3.012,0.82,99.18,0.004
28,318.0,3.058,0.82,99.18,0.004
29,318.0,2.971,0.82,99.18,0.004
30,318.0,3.002,0.82,99.18,0.004
