iter,fitness,time,XPL,XPT,DIV
0,48889.0,0.069,100.0,0.0,0.487
1,33009.0,0.777,36.34,63.66,0.177
2,24749.0,0.797,20.53,79.47,0.1
3,19324.0,0.787,15.4,84.6,0.075
4,14906.0,0.776,12.11,87.89,0.059
5,11215.0,0.968,9.86,90.14,0.048
6,8233.0,1.134,8.01,91.99,0.039
7,5914.0,1.519,6.37,93.63,0.031
8,4324.0,1.719,4.93,95.07,0.024
9,3119.0,2.15,4.31,95.69,0.021
10,2263.0,2.467,3.7,96.3,0.018
11,1576.0,2.621,3.29,96.71,0.016
12,1010.0,2.852,2.87,97.13,0.014
13,715.0,2.658,2.46,97.54,0.012
14,500.0,2.475,1.85,98.15,0.009
15,379.0,2.723,1.23,98.77,0.006
16,351.0,2.539,1.03,98.97,0.005
17,343.0,2.65,0.82,99.18,0.004
18,336.0,2.59,0.82,99.18,0.004
19,333.0,2.917,0.82,99.18,0.004
20,329.0,3.036,0.82,99.18,0.004
21,327.0,2.738,0.62,99.38,0.003
22,327.0,3.027,0.82,99.18,0.004
23,325.0,3.382,0.82,99.18,0.004
24,324.0,3.046,0.62,99.38,0.003
25,324.0,3.189,0.82,99.18,0.004
26,323.0,3.003,0.82,99.18,0.004
27,323.0,2.991,0.62,99.38,0.003
28,323.0,3.04,0.62,99.38,0.003
29,323.0,3.178,0.82,99.18,0.004
30,323.0,2.894,0.62,99.38,0.003
