iter,fitness,time,XPL,XPT,DIV
0,48870.0,0.067,100.0,0.0,0.488
1,18087.0,0.781,43.24,56.76,0.211
2,4799.0,2.162,17.62,82.38,0.086
3,1284.0,5.074,7.17,92.83,0.035
4,353.0,4.499,3.07,96.93,0.015
5,325.0,3.331,1.23,98.77,0.006
6,323.0,3.234,1.23,98.77,0.006
7,318.0,3.277,1.02,98.98,0.005
8,318.0,3.289,1.02,98.98,0.005
9,316.0,3.03,1.02,98.98,0.005
10,316.0,3.188,1.02,98.98,0.005
11,316.0,3.135,0.82,99.18,0.004
12,316.0,3.055,0.82,99.18,0.004
13,316.0,3.616,1.02,98.98,0.005
14,315.0,3.377,0.82,99.18,0.004
15,315.0,3.043,0.82,99.18,0.004
16,315.0,3.051,0.82,99.18,0.004
17,315.0,3.033,0.82,99.18,0.004
18,315.0,3.111,0.82,99.18,0.004
19,315.0,3.14,0.82,99.18,0.004
20,315.0,3.057,0.82,99.18,0.004
21,315.0,3.253,1.02,98.98,0.005
22,315.0,3.465,0.82,99.18,0.004
23,315.0,3.123,0.82,99.18,0.004
24,315.0,3.148,0.82,99.18,0.004
25,315.0,3.168,0.82,99.18,0.004
26,315.0,3.338,0.82,99.18,0.004
27,315.0,3.422,1.02,98.98,0.005
28,315.0,3.076,0.82,99.18,0.004
29,315.0,3.168,0.82,99.18,0.004
30,315.0,3.058,0.82,99.18,0.004
