iter,fitness,time,XPL,XPT,DIV
0,48560.0,0.074,100.0,0.0,0.488
1,32391.0,0.792,39.55,60.45,0.193
2,21734.0,0.774,26.64,73.36,0.13
3,14486.0,0.81,18.44,81.56,0.09
4,8516.0,1.03,13.11,86.89,0.064
5,4982.0,1.77,9.63,90.37,0.047
6,2919.0,2.595,7.17,92.83,0.035
7,1759.0,3.022,5.53,94.47,0.027
8,1063.0,2.971,3.48,96.52,0.017
9,618.0,3.085,2.46,97.54,0.012
10,420.0,3.365,1.84,98.16,0.009
11,370.0,3.082,1.23,98.77,0.006
12,339.0,3.265,1.02,98.98,0.005
13,335.0,3.241,0.82,99.18,0.004
14,332.0,3.22,1.02,98.98,0.005
15,328.0,3.367,0.82,99.18,0.004
16,324.0,3.283,1.02,98.98,0.005
17,323.0,3.08,0.61,99.39,0.003
18,323.0,3.157,0.82,99.18,0.004
19,323.0,3.243,0.82,99.18,0.004
20,323.0,3.463,0.82,99.18,0.004
21,323.0,3.275,0.82,99.18,0.004
22,323.0,3.312,0.82,99.18,0.004
23,323.0,3.2,0.82,99.18,0.004
24,323.0,3.152,0.82,99.18,0.004
25,323.0,3.017,0.82,99.18,0.004
26,323.0,3.238,0.82,99.18,0.004
27,323.0,3.24,0.82,99.18,0.004
28,323.0,3.208,0.82,99.18,0.004
29,323.0,3.167,1.02,98.98,0.005
30,323.0,3.234,0.82,99.18,0.004
