iter,fitness,time,XPL,XPT,DIV
0,48422.0,0.067,100.0,0.0,0.487
1,32346.0,0.768,39.22,60.78,0.191
2,21683.0,0.824,26.49,73.51,0.129
3,14098.0,0.853,17.66,82.34,0.086
4,8658.0,1.112,12.32,87.68,0.06
5,5044.0,1.852,8.83,91.17,0.043
6,3103.0,2.713,5.95,94.05,0.029
7,1790.0,2.968,4.93,95.07,0.024
8,1085.0,3.092,3.29,96.71,0.016
9,629.0,3.018,2.67,97.33,0.013
10,427.0,3.085,2.05,97.95,0.01
11,356.0,3.174,1.85,98.15,0.009
12,344.0,3.252,1.23,98.77,0.006
13,333.0,3.073,1.23,98.77,0.006
14,325.0,3.073,1.23,98.77,0.006
15,325.0,3.066,1.03,98.97,0.005
16,322.0,3.007,1.03,98.97,0.005
17,321.0,3.163,1.23,98.77,0.006
18,318.0,3.197,1.23,98.77,0.006
19,315.0,3.035,1.23,98.77,0.006
20,313.0,3.204,1.23,98.77,0.006
21,313.0,3.138,1.03,98.97,0.005
22,313.0,3.236,1.03,98.97,0.005
23,313.0,3.268,1.03,98.97,0.005
24,313.0,3.074,1.03,98.97,0.005
25,313.0,3.233,1.23,98.77,0.006
26,313.0,3.111,1.03,98.97,0.005
27,313.0,3.097,1.03,98.97,0.005
28,313.0,3.213,1.03,98.97,0.005
29,313.0,3.183,1.23,98.77,0.006
30,313.0,3.292,1.03,98.97,0.005
