iter,fitness,time,XPL,XPT,DIV
0,49348.0,0.073,100.0,0.0,0.487
1,24944.0,0.804,46.2,53.8,0.225
2,12174.0,0.966,23.2,76.8,0.113
3,5481.0,2.521,12.73,87.27,0.062
4,2298.0,4.268,7.39,92.61,0.036
5,1068.0,4.17,4.31,95.69,0.021
6,484.0,4.289,2.87,97.13,0.014
7,344.0,4.132,2.05,97.95,0.01
8,336.0,4.127,1.23,98.77,0.006
9,327.0,4.004,0.82,99.18,0.004
10,326.0,3.651,0.82,99.18,0.004
11,323.0,3.547,0.82,99.18,0.004
12,323.0,3.695,0.62,99.38,0.003
13,323.0,3.467,0.62,99.38,0.003
14,323.0,3.598,0.82,99.18,0.004
15,323.0,3.229,0.82,99.18,0.004
16,322.0,3.391,0.82,99.18,0.004
17,322.0,3.374,0.62,99.38,0.003
18,322.0,3.555,0.82,99.18,0.004
19,322.0,3.363,0.82,99.18,0.004
20,322.0,3.31,0.62,99.38,0.003
21,322.0,3.259,0.62,99.38,0.003
22,322.0,3.481,0.82,99.18,0.004
23,322.0,3.179,0.62,99.38,0.003
24,322.0,3.688,0.82,99.18,0.004
25,322.0,3.325,0.82,99.18,0.004
26,322.0,3.201,0.62,99.38,0.003
27,322.0,3.222,0.62,99.38,0.003
28,322.0,3.257,0.62,99.38,0.003
29,322.0,4.022,0.82,99.18,0.004
30,322.0,3.444,0.82,99.18,0.004
