iter,fitness,time,XPL,XPT,DIV
0,49118.0,0.069,100.0,0.0,0.488
1,22496.0,0.804,46.11,53.89,0.225
2,9987.0,1.013,21.93,78.07,0.107
3,4524.0,2.522,12.09,87.91,0.059
4,2075.0,3.914,7.38,92.62,0.036
5,848.0,4.101,4.1,95.9,0.02
6,390.0,4.35,2.05,97.95,0.01
7,336.0,3.756,1.02,98.98,0.005
8,328.0,3.63,0.82,99.18,0.004
9,327.0,3.439,0.61,99.39,0.003
10,324.0,3.325,0.82,99.18,0.004
11,322.0,3.182,0.61,99.39,0.003
12,321.0,3.192,0.82,99.18,0.004
13,321.0,3.239,0.61,99.39,0.003
14,321.0,3.489,0.61,99.39,0.003
15,321.0,3.288,0.61,99.39,0.003
16,321.0,3.25,0.82,99.18,0.004
17,321.0,3.189,0.61,99.39,0.003
18,321.0,3.095,0.61,99.39,0.003
19,321.0,3.313,0.61,99.39,0.003
20,320.0,3.134,0.61,99.39,0.003
21,320.0,3.275,0.82,99.18,0.004
22,319.0,3.028,0.61,99.39,0.003
23,318.0,3.088,0.82,99.18,0.004
24,318.0,3.12,0.82,99.18,0.004
25,318.0,3.013,0.82,99.18,0.004
26,318.0,3.16,0.82,99.18,0.004
27,318.0,3.092,0.82,99.18,0.004
28,318.0,3.102,0.82,99.18,0.004
29,318.0,2.998,0.61,99.39,0.003
30,318.0,3.068,0.61,99.39,0.003
