iter,fitness,time,XPL,XPT,DIV
0,48820.0,0.071,100.0,0.0,0.487
1,32805.0,0.855,39.84,60.16,0.194
2,21926.0,0.789,26.9,73.1,0.131
3,14376.0,0.88,18.28,81.72,0.089
4,8822.0,1.276,12.73,87.27,0.062
5,5145.0,2.46,9.24,90.76,0.045
6,3229.0,3.173,6.78,93.22,0.033
7,1943.0,3.994,5.54,94.46,0.027
8,1024.0,3.845,4.11,95.89,0.02
9,641.0,3.822,3.08,96.92,0.015
10,480.0,3.52,1.85,98.15,0.009
11,361.0,3.667,1.44,98.56,0.007
12,332.0,3.474,1.23,98.77,0.006
13,327.0,3.984,1.23,98.77,0.006
14,327.0,3.548,1.03,98.97,0.005
15,327.0,3.949,1.03,98.97,0.005
16,322.0,3.718,1.03,98.97,0.005
17,322.0,3.878,1.23,98.77,0.006
18,322.0,3.679,1.23,98.77,0.006
19,322.0,3.566,1.03,98.97,0.005
20,321.0,3.725,1.03,98.97,0.005
21,321.0,3.675,1.23,98.77,0.006
22,320.0,3.752,1.03,98.97,0.005
23,320.0,3.718,1.03,98.97,0.005
24,319.0,3.574,0.82,99.18,0.004
25,319.0,3.407,0.82,99.18,0.004
26,318.0,3.751,0.82,99.18,0.004
27,318.0,3.137,0.82,99.18,0.004
28,318.0,3.611,0.82,99.18,0.004
29,318.0,3.315,0.82,99.18,0.004
30,318.0,3.405,0.82,99.18,0.004
