iter,fitness,time,XPL,XPT,DIV
0,48859.0,0.068,100.0,0.0,0.487
1,28745.0,0.706,44.56,55.44,0.217
2,16490.0,0.716,27.31,72.69,0.133
3,9351.0,1.041,15.61,84.39,0.076
4,4858.0,1.984,10.47,89.53,0.051
5,2643.0,3.064,6.98,93.02,0.034
6,1310.0,3.459,4.72,95.28,0.023
7,677.0,3.644,3.7,96.3,0.018
8,414.0,3.639,2.67,97.33,0.013
9,342.0,3.507,1.44,98.56,0.007
10,324.0,3.593,1.44,98.56,0.007
11,321.0,3.807,1.23,98.77,0.006
12,319.0,3.606,1.03,98.97,0.005
13,319.0,3.64,0.82,99.18,0.004
14,316.0,3.648,0.82,99.18,0.004
15,316.0,3.45,0.82,99.18,0.004
16,316.0,3.373,0.82,99.18,0.004
17,316.0,3.493,0.82,99.18,0.004
18,316.0,3.249,1.03,98.97,0.005
19,316.0,3.303,0.82,99.18,0.004
20,316.0,3.156,0.82,99.18,0.004
21,316.0,3.345,0.82,99.18,0.004
22,315.0,3.26,1.03,98.97,0.005
23,315.0,3.305,0.82,99.18,0.004
24,315.0,3.15,0.82,99.18,0.004
25,315.0,3.257,0.82,99.18,0.004
26,315.0,3.145,0.82,99.18,0.004
27,315.0,3.57,0.82,99.18,0.004
28,315.0,3.305,0.82,99.18,0.004
29,315.0,3.163,0.82,99.18,0.004
30,315.0,3.205,1.03,98.97,0.005
