iter,fitness,time,XPL,XPT,DIV
0,23163.0,0.034,100.0,0.0,0.487
1,16033.0,0.37,35.32,64.68,0.172
2,11866.0,0.439,21.15,78.85,0.103
3,8867.0,0.52,15.81,84.19,0.077
4,6656.0,0.67,13.14,86.86,0.064
5,4854.0,0.936,11.7,88.3,0.057
6,3574.0,1.117,9.45,90.55,0.046
7,2630.0,1.189,7.39,92.61,0.036
8,2045.0,1.256,5.75,94.25,0.028
9,1537.0,1.244,4.52,95.48,0.022
10,1063.0,1.299,3.9,96.1,0.019
11,754.0,1.177,3.29,96.71,0.016
12,637.0,1.264,1.85,98.15,0.009
13,562.0,1.369,1.64,98.36,0.008
14,554.0,1.295,1.23,98.77,0.006
15,545.0,1.342,1.03,98.97,0.005
16,539.0,1.414,1.03,98.97,0.005
17,536.0,1.373,1.03,98.97,0.005
18,533.0,1.418,0.82,99.18,0.004
19,528.0,1.542,1.03,98.97,0.005
20,526.0,1.582,0.82,99.18,0.004
21,526.0,1.532,1.03,98.97,0.005
22,526.0,1.596,1.23,98.77,0.006
23,526.0,1.622,1.23,98.77,0.006
24,526.0,1.667,1.23,98.77,0.006
25,526.0,1.662,1.44,98.56,0.007
26,526.0,1.733,1.44,98.56,0.007
27,526.0,1.706,1.44,98.56,0.007
28,526.0,1.704,1.23,98.77,0.006
29,526.0,1.675,1.03,98.97,0.005
30,526.0,1.67,1.23,98.77,0.006
