iter,fitness,time,XPL,XPT,DIV
0,48666.0,0.066,100.0,0.0,0.487
1,29389.0,0.671,44.97,55.03,0.219
2,17233.0,0.669,27.1,72.9,0.132
3,9579.0,0.845,16.63,83.37,0.081
4,4869.0,1.811,10.47,89.53,0.051
5,2355.0,3.24,7.6,92.4,0.037
6,1143.0,3.857,4.93,95.07,0.024
7,689.0,3.484,3.08,96.92,0.015
8,415.0,3.558,1.85,98.15,0.009
9,344.0,3.708,1.64,98.36,0.008
10,336.0,3.671,1.23,98.77,0.006
11,327.0,3.811,1.23,98.77,0.006
12,321.0,3.802,0.82,99.18,0.004
13,321.0,3.898,1.03,98.97,0.005
14,316.0,3.803,1.03,98.97,0.005
15,316.0,3.492,1.03,98.97,0.005
16,316.0,3.526,1.03,98.97,0.005
17,316.0,3.47,1.03,98.97,0.005
18,315.0,3.203,0.82,99.18,0.004
19,315.0,3.513,0.82,99.18,0.004
20,315.0,3.547,0.82,99.18,0.004
21,315.0,3.248,0.82,99.18,0.004
22,315.0,3.403,0.82,99.18,0.004
23,315.0,3.238,0.82,99.18,0.004
24,315.0,3.536,0.82,99.18,0.004
25,315.0,3.179,1.03,98.97,0.005
26,315.0,3.24,1.03,98.97,0.005
27,315.0,3.028,0.82,99.18,0.004
28,315.0,3.091,0.82,99.18,0.004
29,315.0,3.151,0.82,99.18,0.004
30,315.0,3.02,1.03,98.97,0.005
