iter,fitness,time,XPL,XPT,DIV
0,48118.0,0.064,100.0,0.0,0.487
1,24082.0,0.762,46.2,53.8,0.225
2,11285.0,0.869,23.0,77.0,0.112
3,5242.0,1.982,12.73,87.27,0.062
4,2171.0,3.896,8.01,91.99,0.039
5,838.0,4.038,4.72,95.28,0.023
6,421.0,3.621,2.67,97.33,0.013
7,366.0,3.622,2.26,97.74,0.011
8,339.0,3.371,1.64,98.36,0.008
9,334.0,3.281,1.03,98.97,0.005
10,330.0,3.409,1.03,98.97,0.005
11,328.0,3.317,0.82,99.18,0.004
12,324.0,3.161,0.62,99.38,0.003
13,322.0,3.087,0.62,99.38,0.003
14,322.0,3.148,0.82,99.18,0.004
15,322.0,3.117,0.62,99.38,0.003
16,322.0,3.143,0.82,99.18,0.004
17,322.0,2.975,0.62,99.38,0.003
18,322.0,3.097,0.62,99.38,0.003
19,322.0,3.104,0.82,99.18,0.004
20,322.0,3.09,0.62,99.38,0.003
21,322.0,2.991,0.62,99.38,0.003
22,321.0,2.987,0.62,99.38,0.003
23,321.0,3.128,0.82,99.18,0.004
24,321.0,2.926,0.62,99.38,0.003
25,321.0,2.951,0.62,99.38,0.003
26,321.0,2.914,0.62,99.38,0.003
27,321.0,2.989,0.62,99.38,0.003
28,321.0,2.945,0.62,99.38,0.003
29,321.0,3.375,0.62,99.38,0.003
30,321.0,3.335,0.62,99.38,0.003
